0.008560	-0.967342	0.008560	0.954618	0.008560	89.210920	0.008560	NaN
0.008640	-0.967335	0.008640	0.954623	0.008640	89.210920	0.008640	NaN
0.008720	-0.967328	0.008720	0.954628	0.008720	89.210920	0.008720	NaN
0.008800	-0.967322	0.008800	0.954632	0.008800	89.210920	0.008800	NaN
0.008880	-0.967315	0.008880	0.954637	0.008880	89.210920	0.008880	NaN
0.008960	-0.967308	0.008960	0.954642	0.008960	89.210920	0.008960	NaN
0.009040	-0.967301	0.009040	0.954646	0.009040	89.210920	0.009040	NaN
0.009120	-0.967295	0.009120	0.954651	0.009120	89.210920	0.009120	NaN
0.009200	-0.967288	0.009200	0.954655	0.009200	89.210920	0.009200	NaN
0.009280	-0.967281	0.009280	0.954660	0.009280	89.210920	0.009280	NaN
0.009360	-0.967274	0.009360	0.954664	0.009360	89.210920	0.009360	NaN
0.009440	-0.967268	0.009440	0.954669	0.009440	89.210920	0.009440	NaN
0.009520	-0.967261	0.009520	0.954673	0.009520	89.210920	0.009520	NaN
0.009600	-0.967254	0.009600	0.954678	0.009600	89.210920	0.009600	NaN
0.009680	-0.967247	0.009680	0.954683	0.009680	89.210920	0.009680	NaN
0.009760	-0.967240	0.009760	0.954687	0.009760	89.210920	0.009760	NaN
0.009840	-0.967234	0.009840	0.954692	0.009840	89.210920	0.009840	NaN
0.009920	-0.967227	0.009920	0.954696	0.009920	89.210920	0.009920	NaN
0.010000	-0.967220	0.010000	0.954701	0.010000	89.210920	0.010000	NaN
0.010080	-0.967213	0.010080	0.954705	0.010080	89.210920	0.010080	NaN
0.010160	-0.967206	0.010160	0.954709	0.010160	89.210920	0.010160	NaN
0.010240	-0.967199	0.010240	0.954714	0.010240	89.210920	0.010240	NaN
0.010320	-0.967192	0.010320	0.954718	0.010320	89.210920	0.010320	NaN
0.010400	-0.967186	0.010400	0.954723	0.010400	89.210920	0.010400	NaN
0.010480	-0.967179	0.010480	0.954727	0.010480	89.210920	0.010480	NaN
0.010560	-0.967172	0.010560	0.954732	0.010560	89.210920	0.010560	NaN
0.010640	-0.967165	0.010640	0.954736	0.010640	89.210920	0.010640	NaN
0.010720	-0.967158	0.010720	0.954740	0.010720	89.210920	0.010720	NaN
0.010800	-0.967151	0.010800	0.954745	0.010800	89.210920	0.010800	NaN
0.010880	-0.967144	0.010880	0.954749	0.010880	89.210920	0.010880	NaN
0.010960	-0.967137	0.010960	0.954754	0.010960	89.210920	0.010960	NaN
0.011040	-0.967130	0.011040	0.954758	0.011040	89.210920	0.011040	NaN
0.011120	-0.967123	0.011120	0.954762	0.011120	89.210920	0.011120	NaN
0.011200	-0.967116	0.011200	0.954767	0.011200	89.210920	0.011200	NaN
0.011280	-0.967109	0.011280	0.954771	0.011280	89.210920	0.011280	NaN
0.011360	-0.967102	0.011360	0.954775	0.011360	89.210920	0.011360	NaN
0.011440	-0.967095	0.011440	0.954780	0.011440	89.210920	0.011440	NaN
0.011520	-0.967088	0.011520	0.954784	0.011520	89.210920	0.011520	NaN
0.011600	-0.967081	0.011600	0.954788	0.011600	89.210920	0.011600	NaN
0.011680	-0.967074	0.011680	0.954793	0.011680	89.210920	0.011680	NaN
0.011760	-0.967067	0.011760	0.954797	0.011760	89.210920	0.011760	NaN
0.011840	-0.967060	0.011840	0.954801	0.011840	89.210920	0.011840	NaN
0.011920	-0.967053	0.011920	0.954805	0.011920	89.210920	0.011920	NaN
0.012000	-0.967046	0.012000	0.954810	0.012000	89.210920	0.012000	NaN
0.012080	-0.967039	0.012080	0.954814	0.012080	89.210920	0.012080	NaN
0.012160	-0.967032	0.012160	0.954818	0.012160	89.210920	0.012160	NaN
0.012240	-0.967025	0.012240	0.954822	0.012240	89.210920	0.012240	NaN
0.012320	-0.967018	0.012320	0.954827	0.012320	89.210920	0.012320	NaN
0.012400	-0.967011	0.012400	0.954831	0.012400	89.210920	0.012400	NaN
0.012480	-0.967004	0.012480	0.954835	0.012480	89.210920	0.012480	NaN
0.012560	-0.966996	0.012560	0.954839	0.012560	89.210920	0.012560	NaN
0.012640	-0.966989	0.012640	0.954844	0.012640	89.210920	0.012640	NaN
0.012720	-0.966982	0.012720	0.954848	0.012720	89.210920	0.012720	NaN
0.012800	-0.966975	0.012800	0.954852	0.012800	89.210920	0.012800	NaN
0.012880	-0.966968	0.012880	0.954856	0.012880	89.210920	0.012880	NaN
0.012960	-0.966961	0.012960	0.954860	0.012960	89.210920	0.012960	NaN
0.013040	-0.966954	0.013040	0.954864	0.013040	89.210920	0.013040	NaN
0.013120	-0.966946	0.013120	0.954868	0.013120	89.210920	0.013120	NaN
0.013200	-0.966939	0.013200	0.954873	0.013200	89.210920	0.013200	NaN
0.013280	-0.966932	0.013280	0.954877	0.013280	89.210920	0.013280	NaN
0.013360	-0.966925	0.013360	0.954881	0.013360	89.210920	0.013360	NaN
0.013440	-0.966918	0.013440	0.954885	0.013440	89.210920	0.013440	NaN
0.013520	-0.966910	0.013520	0.954889	0.013520	89.210920	0.013520	NaN
0.013600	-0.966903	0.013600	0.954893	0.013600	89.210920	0.013600	NaN
0.013680	-0.966896	0.013680	0.954897	0.013680	89.210920	0.013680	NaN
0.013760	-0.966889	0.013760	0.954901	0.013760	89.210920	0.013760	NaN
0.013840	-0.966881	0.013840	0.954905	0.013840	89.210920	0.013840	NaN
0.013920	-0.966874	0.013920	0.954909	0.013920	89.210920	0.013920	NaN
0.014000	-0.966867	0.014000	0.954913	0.014000	89.210920	0.014000	NaN
0.014080	-0.966860	0.014080	0.954917	0.014080	89.210920	0.014080	NaN
0.014160	-0.966852	0.014160	0.954921	0.014160	89.210920	0.014160	NaN
0.014240	-0.966845	0.014240	0.954925	0.014240	89.210920	0.014240	NaN
0.014320	-0.966838	0.014320	0.954929	0.014320	89.210920	0.014320	NaN
0.014400	-0.966830	0.014400	0.954933	0.014400	89.210920	0.014400	NaN
0.014480	-0.966823	0.014480	0.954937	0.014480	89.210920	0.014480	NaN
0.014560	-0.966816	0.014560	0.954941	0.014560	89.210920	0.014560	NaN
0.014640	-0.966808	0.014640	0.954945	0.014640	89.210920	0.014640	NaN
0.014720	-0.966801	0.014720	0.954949	0.014720	89.210920	0.014720	NaN
0.014800	-0.966794	0.014800	0.954953	0.014800	89.210920	0.014800	NaN
0.014880	-0.966786	0.014880	0.954957	0.014880	89.210920	0.014880	NaN
0.014960	-0.966779	0.014960	0.954961	0.014960	89.210920	0.014960	NaN
0.015040	-0.966771	0.015040	0.954965	0.015040	89.210920	0.015040	NaN
0.015120	-0.966764	0.015120	0.954969	0.015120	89.210920	0.015120	NaN
0.015200	-0.966757	0.015200	0.954973	0.015200	89.210920	0.015200	NaN
0.015280	-0.966749	0.015280	0.954977	0.015280	89.210920	0.015280	NaN
0.015360	-0.966742	0.015360	0.954981	0.015360	89.210920	0.015360	NaN
0.015440	-0.966734	0.015440	0.954985	0.015440	89.210920	0.015440	NaN
0.015520	-0.966727	0.015520	0.954988	0.015520	89.210920	0.015520	NaN
0.015600	-0.966720	0.015600	0.954992	0.015600	89.210920	0.015600	NaN
0.015680	-0.966712	0.015680	0.954996	0.015680	89.210920	0.015680	NaN
0.015760	-0.966705	0.015760	0.955000	0.015760	89.210920	0.015760	NaN
0.015840	-0.966697	0.015840	0.955004	0.015840	89.210920	0.015840	NaN
0.015920	-0.966690	0.015920	0.955008	0.015920	89.210920	0.015920	NaN
0.016000	-0.966682	0.016000	0.955011	0.016000	89.210920	0.016000	NaN
0.016080	-0.966675	0.016080	0.955015	0.016080	89.210920	0.016080	NaN
0.016160	-0.966667	0.016160	0.955019	0.016160	89.210920	0.016160	NaN
0.016240	-0.966660	0.016240	0.955023	0.016240	89.210920	0.016240	NaN
0.016320	-0.966652	0.016320	0.955027	0.016320	89.210920	0.016320	NaN
0.016400	-0.966645	0.016400	0.955030	0.016400	89.210920	0.016400	NaN
0.016480	-0.966637	0.016480	0.955034	0.016480	89.210920	0.016480	NaN
0.016560	-0.966629	0.016560	0.955038	0.016560	89.210920	0.016560	NaN
0.016640	-0.966622	0.016640	0.955042	0.016640	89.210920	0.016640	NaN
0.016720	-0.966614	0.016720	0.955045	0.016720	89.210920	0.016720	NaN
0.016800	-0.966607	0.016800	0.955049	0.016800	89.210920	0.016800	NaN
0.016880	-0.966599	0.016880	0.955053	0.016880	89.210920	0.016880	NaN
0.016960	-0.966592	0.016960	0.955057	0.016960	89.210920	0.016960	NaN
0.017040	-0.966584	0.017040	0.955060	0.017040	89.210920	0.017040	NaN
0.017120	-0.966576	0.017120	0.955064	0.017120	89.210920	0.017120	NaN
0.017200	-0.966569	0.017200	0.955068	0.017200	89.210920	0.017200	NaN
0.017280	-0.966561	0.017280	0.955071	0.017280	89.210920	0.017280	NaN
0.017360	-0.966554	0.017360	0.955075	0.017360	89.210920	0.017360	NaN
0.017440	-0.966546	0.017440	0.955079	0.017440	89.210920	0.017440	NaN
0.017520	-0.966538	0.017520	0.955082	0.017520	89.210920	0.017520	NaN
0.017600	-0.966531	0.017600	0.955086	0.017600	89.210920	0.017600	NaN
0.017680	-0.966523	0.017680	0.955089	0.017680	89.210920	0.017680	NaN
0.017760	-0.966515	0.017760	0.955093	0.017760	89.210920	0.017760	NaN
0.017840	-0.966508	0.017840	0.955097	0.017840	89.210920	0.017840	NaN
0.017920	-0.966500	0.017920	0.955100	0.017920	89.210920	0.017920	NaN
0.018000	-0.966492	0.018000	0.955104	0.018000	89.210920	0.018000	NaN
0.018080	-0.966484	0.018080	0.955107	0.018080	89.210920	0.018080	NaN
0.018160	-0.966477	0.018160	0.955111	0.018160	89.210920	0.018160	NaN
0.018240	-0.966469	0.018240	0.955115	0.018240	89.210920	0.018240	NaN
0.018320	-0.966461	0.018320	0.955118	0.018320	89.210920	0.018320	NaN
0.018400	-0.966453	0.018400	0.955122	0.018400	89.210920	0.018400	NaN
0.018480	-0.966446	0.018480	0.955125	0.018480	89.210920	0.018480	NaN
0.018560	-0.966438	0.018560	0.955129	0.018560	89.210920	0.018560	NaN
0.018640	-0.966430	0.018640	0.955132	0.018640	89.210920	0.018640	NaN
0.018720	-0.966422	0.018720	0.955136	0.018720	89.210920	0.018720	NaN
0.018800	-0.966415	0.018800	0.955139	0.018800	89.210920	0.018800	NaN
0.018880	-0.966407	0.018880	0.955143	0.018880	89.210920	0.018880	NaN
0.018960	-0.966399	0.018960	0.955146	0.018960	89.210920	0.018960	NaN
0.019040	-0.966391	0.019040	0.955150	0.019040	89.210920	0.019040	NaN
0.019120	-0.966383	0.019120	0.955153	0.019120	89.210920	0.019120	NaN
0.019200	-0.966375	0.019200	0.955157	0.019200	89.210920	0.019200	NaN
0.019280	-0.966368	0.019280	0.955160	0.019280	89.210920	0.019280	NaN
0.019360	-0.966360	0.019360	0.955164	0.019360	89.210920	0.019360	NaN
0.019440	-0.966352	0.019440	0.955167	0.019440	89.210920	0.019440	NaN
0.019520	-0.966344	0.019520	0.955170	0.019520	89.210920	0.019520	NaN
0.019600	-0.966336	0.019600	0.955174	0.019600	89.210920	0.019600	NaN
0.019680	-0.966328	0.019680	0.955177	0.019680	89.210920	0.019680	NaN
0.019760	-0.966320	0.019760	0.955181	0.019760	89.210920	0.019760	NaN
0.019840	-0.966313	0.019840	0.955184	0.019840	89.210920	0.019840	NaN
0.019920	-0.966305	0.019920	0.955187	0.019920	89.210920	0.019920	NaN
0.020000	-0.966297	0.020000	0.955191	0.020000	89.210920	0.020000	NaN
0.020080	-0.966289	0.020080	0.955194	0.020080	89.210920	0.020080	NaN
0.020160	-0.966281	0.020160	0.955197	0.020160	89.210920	0.020160	NaN
0.020240	-0.966273	0.020240	0.955201	0.020240	89.210920	0.020240	NaN
0.020320	-0.966265	0.020320	0.955204	0.020320	89.210920	0.020320	NaN
0.020400	-0.966257	0.020400	0.955207	0.020400	89.210920	0.020400	NaN
0.020480	-0.966249	0.020480	0.955211	0.020480	89.210920	0.020480	NaN
0.020560	-0.966241	0.020560	0.955214	0.020560	89.210920	0.020560	NaN
0.020640	-0.966233	0.020640	0.955217	0.020640	89.210920	0.020640	NaN
0.020720	-0.966225	0.020720	0.955221	0.020720	89.210920	0.020720	NaN
0.020800	-0.966217	0.020800	0.955224	0.020800	89.210920	0.020800	NaN
0.020880	-0.966209	0.020880	0.955227	0.020880	89.210920	0.020880	NaN
0.020960	-0.966201	0.020960	0.955230	0.020960	89.210920	0.020960	NaN
0.021040	-0.966193	0.021040	0.955234	0.021040	89.210920	0.021040	NaN
0.021120	-0.966185	0.021120	0.955237	0.021120	89.210920	0.021120	NaN
0.021200	-0.966177	0.021200	0.955240	0.021200	89.210920	0.021200	NaN
0.021280	-0.966169	0.021280	0.955243	0.021280	89.210920	0.021280	NaN
0.021360	-0.966161	0.021360	0.955246	0.021360	89.210920	0.021360	NaN
0.021440	-0.966153	0.021440	0.955250	0.021440	89.210920	0.021440	NaN
0.021520	-0.966145	0.021520	0.955253	0.021520	89.210920	0.021520	NaN
0.021600	-0.966136	0.021600	0.955256	0.021600	89.210920	0.021600	NaN
0.021680	-0.966128	0.021680	0.955259	0.021680	89.210920	0.021680	NaN
0.021760	-0.966120	0.021760	0.955262	0.021760	89.210920	0.021760	NaN
0.021840	-0.966112	0.021840	0.955266	0.021840	89.210920	0.021840	NaN
0.021920	-0.966104	0.021920	0.955269	0.021920	89.210920	0.021920	NaN
0.022000	-0.966096	0.022000	0.955272	0.022000	89.210920	0.022000	NaN
0.022080	-0.966088	0.022080	0.955275	0.022080	89.210920	0.022080	NaN
0.022160	-0.966080	0.022160	0.955278	0.022160	89.210920	0.022160	NaN
0.022240	-0.966071	0.022240	0.955281	0.022240	89.210920	0.022240	NaN
0.022320	-0.966063	0.022320	0.955284	0.022320	89.210920	0.022320	NaN
0.022400	-0.966055	0.022400	0.955287	0.022400	89.210920	0.022400	NaN
0.022480	-0.966047	0.022480	0.955290	0.022480	89.210920	0.022480	NaN
0.022560	-0.966039	0.022560	0.955293	0.022560	89.210920	0.022560	NaN
0.022640	-0.966031	0.022640	0.955297	0.022640	89.210920	0.022640	NaN
0.022720	-0.966022	0.022720	0.955300	0.022720	89.210920	0.022720	NaN
0.022800	-0.966014	0.022800	0.955303	0.022800	89.210920	0.022800	NaN
0.022880	-0.966006	0.022880	0.955306	0.022880	89.210920	0.022880	NaN
0.022960	-0.965998	0.022960	0.955309	0.022960	89.210920	0.022960	NaN
0.023040	-0.965989	0.023040	0.955312	0.023040	89.210920	0.023040	NaN
0.023120	-0.965981	0.023120	0.955315	0.023120	89.210920	0.023120	NaN
0.023200	-0.965973	0.023200	0.955318	0.023200	89.210920	0.023200	NaN
0.023280	-0.965965	0.023280	0.955321	0.023280	89.210920	0.023280	NaN
0.023360	-0.965956	0.023360	0.955324	0.023360	89.210920	0.023360	NaN
0.023440	-0.965948	0.023440	0.955327	0.023440	89.210920	0.023440	NaN
0.023520	-0.965940	0.023520	0.955330	0.023520	89.210920	0.023520	NaN
0.023600	-0.965931	0.023600	0.955333	0.023600	89.210920	0.023600	NaN
0.023680	-0.965923	0.023680	0.955336	0.023680	89.210920	0.023680	NaN
0.023760	-0.965915	0.023760	0.955338	0.023760	89.210920	0.023760	NaN
0.023840	-0.965906	0.023840	0.955341	0.023840	89.210920	0.023840	NaN
0.023920	-0.965898	0.023920	0.955344	0.023920	89.210920	0.023920	NaN
0.024000	-0.965890	0.024000	0.955347	0.024000	89.210920	0.024000	NaN
0.024080	-0.965881	0.024080	0.955350	0.024080	89.210920	0.024080	NaN
0.024160	-0.965873	0.024160	0.955353	0.024160	89.210920	0.024160	NaN
0.024240	-0.965865	0.024240	0.955356	0.024240	89.210920	0.024240	NaN
0.024320	-0.965856	0.024320	0.955359	0.024320	89.210920	0.024320	NaN
0.024400	-0.965848	0.024400	0.955362	0.024400	89.210920	0.024400	NaN
0.024480	-0.965840	0.024480	0.955364	0.024480	89.210920	0.024480	NaN
0.024560	-0.965831	0.024560	0.955367	0.024560	89.210920	0.024560	NaN
0.024640	-0.965823	0.024640	0.955370	0.024640	89.210920	0.024640	NaN
0.024720	-0.965814	0.024720	0.955373	0.024720	89.210920	0.024720	NaN
0.024800	-0.965806	0.024800	0.955376	0.024800	89.210920	0.024800	NaN
0.024880	-0.965797	0.024880	0.955379	0.024880	89.210920	0.024880	NaN
0.024960	-0.965789	0.024960	0.955381	0.024960	89.210920	0.024960	NaN
0.025040	-0.965781	0.025040	0.955384	0.025040	89.210920	0.025040	NaN
0.025120	-0.965772	0.025120	0.955387	0.025120	89.210920	0.025120	NaN
0.025200	-0.965764	0.025200	0.955390	0.025200	89.210920	0.025200	NaN
0.025280	-0.965755	0.025280	0.955392	0.025280	89.210920	0.025280	NaN
0.025360	-0.965747	0.025360	0.955395	0.025360	89.210920	0.025360	NaN
0.025440	-0.965738	0.025440	0.955398	0.025440	89.210920	0.025440	NaN
0.025520	-0.965730	0.025520	0.955401	0.025520	89.210920	0.025520	NaN
0.025600	-0.965721	0.025600	0.955403	0.025600	89.210920	0.025600	NaN
0.025680	-0.965713	0.025680	0.955406	0.025680	89.210920	0.025680	NaN
0.025760	-0.965704	0.025760	0.955409	0.025760	89.210920	0.025760	NaN
0.025840	-0.965695	0.025840	0.955411	0.025840	89.210920	0.025840	NaN
0.025920	-0.965687	0.025920	0.955414	0.025920	89.210920	0.025920	NaN
0.026000	-0.965678	0.026000	0.955417	0.026000	89.210920	0.026000	NaN
0.026080	-0.965670	0.026080	0.955420	0.026080	89.210920	0.026080	NaN
0.026160	-0.965661	0.026160	0.955422	0.026160	89.210920	0.026160	NaN
0.026240	-0.965653	0.026240	0.955425	0.026240	89.210920	0.026240	NaN
0.026320	-0.965644	0.026320	0.955427	0.026320	89.210920	0.026320	NaN
0.026400	-0.965635	0.026400	0.955430	0.026400	89.210920	0.026400	NaN
0.026480	-0.965627	0.026480	0.955433	0.026480	89.210920	0.026480	NaN
0.026560	-0.965618	0.026560	0.955435	0.026560	89.210920	0.026560	NaN
0.026640	-0.965610	0.026640	0.955438	0.026640	89.210920	0.026640	NaN
0.026720	-0.965601	0.026720	0.955441	0.026720	89.210920	0.026720	NaN
0.026800	-0.965592	0.026800	0.955443	0.026800	89.210920	0.026800	NaN
0.026880	-0.965584	0.026880	0.955446	0.026880	89.210920	0.026880	NaN
0.026960	-0.965575	0.026960	0.955448	0.026960	89.210920	0.026960	NaN
0.027040	-0.965566	0.027040	0.955451	0.027040	89.210920	0.027040	NaN
0.027120	-0.965558	0.027120	0.955453	0.027120	89.210920	0.027120	NaN
0.027200	-0.965549	0.027200	0.955456	0.027200	89.210920	0.027200	NaN
0.027280	-0.965540	0.027280	0.955458	0.027280	89.210920	0.027280	NaN
0.027360	-0.965532	0.027360	0.955461	0.027360	89.210920	0.027360	NaN
0.027440	-0.965523	0.027440	0.955463	0.027440	89.210920	0.027440	NaN
0.027520	-0.965514	0.027520	0.955466	0.027520	89.210920	0.027520	NaN
0.027600	-0.965505	0.027600	0.955468	0.027600	89.210920	0.027600	NaN
0.027680	-0.965497	0.027680	0.955471	0.027680	89.210920	0.027680	NaN
0.027760	-0.965488	0.027760	0.955473	0.027760	89.210920	0.027760	NaN
0.027840	-0.965479	0.027840	0.955476	0.027840	89.210920	0.027840	NaN
